Timestamp,CPU_Usage,Memory_Usage
2026-06-14 21:51:40,10.1,92.9
2026-06-14 21:51:41,17.5,92.9
2026-06-14 21:51:42,9.7,93.0
2026-06-14 21:51:43,15.0,93.0
2026-06-14 21:51:44,23.1,93.1
2026-06-14 21:51:45,12.4,93.1
2026-06-14 21:51:46,12.9,93.3
2026-06-14 21:51:47,22.5,93.2
2026-06-14 21:51:48,9.4,93.2
2026-06-14 21:51:49,18.7,93.3
2026-06-14 21:51:50,16.1,93.3
2026-06-14 21:51:51,13.4,93.2
2026-06-14 21:51:52,14.8,93.3
2026-06-14 21:51:53,10.6,93.3
2026-06-14 21:51:54,16.5,93.3
2026-06-14 21:51:55,18.3,93.4
2026-06-14 21:51:56,12.9,93.4
2026-06-14 21:51:57,10.7,93.4
2026-06-14 21:51:58,21.5,93.5
2026-06-14 21:51:59,10.5,93.5
2026-06-14 21:52:00,14.7,93.4
2026-06-14 21:52:01,18.2,93.5
2026-06-14 21:52:02,10.9,93.5
2026-06-14 21:52:03,9.3,93.4
2026-06-14 21:52:04,18.6,93.5
2026-06-14 21:52:05,14.0,93.5
2026-06-14 21:52:06,8.4,93.4
2026-06-14 21:52:07,16.1,93.5
2026-06-14 21:52:08,12.5,93.7
2026-06-14 21:52:09,19.9,93.6
2026-06-14 21:52:10,18.7,94.0
2026-06-14 21:52:11,15.1,93.9
2026-06-14 21:52:12,19.5,93.9
2026-06-14 21:52:13,21.6,94.2
2026-06-14 21:52:14,29.2,94.2
2026-06-14 21:52:15,19.8,94.4
2026-06-14 21:52:16,19.6,94.3
2026-06-14 21:52:17,23.3,92.4
2026-06-14 21:52:18,7.6,92.1
2026-06-14 21:52:19,24.3,92.0
2026-06-14 21:52:20,14.3,92.0
2026-06-14 21:52:21,14.4,91.7
2026-06-14 21:52:22,31.2,91.8
2026-06-14 21:52:23,10.5,91.7
2026-06-14 21:52:24,8.5,91.5
2026-06-14 21:52:25,19.4,91.6
2026-06-14 21:52:26,11.8,91.7
2026-06-14 21:52:27,13.9,91.7
2026-06-14 21:52:28,19.8,91.7
2026-06-14 21:52:29,8.4,91.7
2026-06-14 21:52:30,15.7,91.8
2026-06-14 21:52:31,21.6,91.8
2026-06-14 21:52:32,12.5,91.8
2026-06-14 21:52:33,14.9,92.0
2026-06-14 21:52:34,53.0,93.0
2026-06-14 21:52:35,47.0,94.3
2026-06-14 21:52:36,44.7,94.0
2026-06-14 21:52:37,60.4,94.2
2026-06-14 21:52:38,34.2,94.3
2026-06-14 21:52:39,22.4,94.3
2026-06-14 21:52:40,26.7,94.3
2026-06-14 21:52:41,17.5,94.4
2026-06-14 21:52:43,23.0,94.5
2026-06-14 21:52:44,23.5,94.7
2026-06-14 21:52:45,12.6,94.7
2026-06-14 21:52:46,8.5,94.7
2026-06-14 21:52:47,20.5,94.7
2026-06-14 21:52:48,18.9,94.9
2026-06-14 21:52:49,21.7,94.9
2026-06-14 21:52:50,31.6,95.0
2026-06-14 21:52:51,21.2,95.0
2026-06-14 21:52:52,20.9,95.0
2026-06-14 21:52:53,38.3,95.2
2026-06-14 21:52:54,23.0,94.8
2026-06-14 21:52:55,24.4,94.9
2026-06-14 21:52:56,44.1,95.3
2026-06-14 21:52:57,18.6,95.3
2026-06-14 21:52:58,24.3,95.3
2026-06-14 21:52:59,38.4,95.3
2026-06-14 21:53:00,20.3,95.5
2026-06-14 21:53:01,21.4,95.4
2026-06-14 21:53:02,32.2,95.4
2026-06-14 21:53:03,21.9,95.4
2026-06-14 21:53:04,28.3,95.0
2026-06-14 21:53:05,31.1,95.1
2026-06-14 21:53:06,21.7,95.1
2026-06-14 21:53:07,22.3,95.0
2026-06-14 21:53:08,35.3,94.9
2026-06-14 21:53:09,38.6,95.6
2026-06-14 21:53:10,30.5,93.9
2026-06-14 21:53:11,30.9,93.8
2026-06-14 21:53:12,21.2,94.0
2026-06-14 21:53:13,21.2,93.9
2026-06-14 21:53:14,31.2,93.9
2026-06-14 21:53:15,30.9,94.1
2026-06-14 21:53:16,44.7,95.1
2026-06-14 21:53:17,61.7,94.8
2026-06-14 21:53:18,33.7,94.6
2026-06-14 21:53:19,24.8,94.8
2026-06-14 21:53:20,34.2,95.1
2026-06-14 21:53:21,42.3,95.1
2026-06-14 21:53:22,23.3,95.1
2026-06-14 21:53:23,39.3,95.3
2026-06-14 21:53:24,24.0,93.9
2026-06-14 21:53:25,22.9,93.6
2026-06-14 21:53:26,40.9,93.9
2026-06-14 21:53:27,17.9,94.0
2026-06-14 21:53:28,20.4,94.0
2026-06-14 21:53:29,31.5,94.2
2026-06-14 21:53:30,44.1,95.2
2026-06-14 21:53:31,60.4,94.7
2026-06-14 21:53:32,67.1,94.0
2026-06-14 21:53:33,30.1,93.8
2026-06-14 21:53:34,26.6,94.1
2026-06-14 21:53:35,33.5,94.2
2026-06-14 21:53:36,24.8,94.2
2026-06-14 21:53:37,29.1,94.2
2026-06-14 21:53:38,26.5,94.2
2026-06-14 21:53:39,22.5,93.9
2026-06-14 21:53:40,36.9,94.1
2026-06-14 21:53:41,69.0,94.4
2026-06-14 21:53:42,98.7,95.4
2026-06-14 21:53:43,99.3,93.8
2026-06-14 21:53:44,99.4,94.8
2026-06-14 21:53:45,71.6,95.0
2026-06-14 21:53:46,78.2,94.4
2026-06-14 21:53:47,89.6,94.7
2026-06-14 21:53:49,80.2,94.1
2026-06-14 21:53:50,80.4,93.5
2026-06-14 21:53:51,61.8,92.9
2026-06-14 21:53:52,67.2,92.9
2026-06-14 21:53:53,77.0,93.2
2026-06-14 21:53:54,52.6,93.0
2026-06-14 21:53:55,53.2,93.0
2026-06-14 21:53:56,65.8,93.1
2026-06-14 21:53:57,51.5,93.0
2026-06-14 21:53:58,47.3,93.3
2026-06-14 21:53:59,64.7,93.9
2026-06-14 21:54:00,50.7,94.0
2026-06-14 21:54:01,58.7,93.7
2026-06-14 21:54:02,76.4,94.1
2026-06-14 21:54:03,65.4,94.5
2026-06-14 21:54:04,81.6,94.8
2026-06-14 21:54:05,74.3,95.1
2026-06-14 21:54:06,62.4,94.2
2026-06-14 21:54:07,52.7,93.5
2026-06-14 21:54:08,87.8,93.5
2026-06-14 21:54:09,87.7,95.3
2026-06-14 21:54:10,85.7,95.1
2026-06-14 21:54:11,93.7,94.6
2026-06-14 21:54:12,80.0,94.2
2026-06-14 21:54:13,87.6,94.3
2026-06-14 21:54:14,94.3,94.5
2026-06-14 21:54:15,75.4,94.8
2026-06-14 21:54:16,66.2,93.6
2026-06-14 21:54:17,59.6,92.7
2026-06-14 21:54:18,55.1,92.9
2026-06-14 21:54:19,48.1,92.5
2026-06-14 21:54:20,79.6,92.8
2026-06-14 21:54:21,52.7,92.8
2026-06-14 21:54:22,55.8,93.1
2026-06-14 21:54:23,62.5,93.3
2026-06-14 21:54:24,40.8,93.5
2026-06-14 21:54:25,55.6,94.0
2026-06-14 21:54:26,82.6,94.3
2026-06-14 21:54:27,71.7,94.2
2026-06-14 21:54:28,75.5,94.0
2026-06-14 21:54:29,80.6,93.7
2026-06-14 21:54:30,62.6,93.9
2026-06-14 21:54:31,63.6,94.1
2026-06-14 21:54:32,69.7,94.5
2026-06-14 21:54:33,60.9,95.0
2026-06-14 21:54:34,57.3,93.8
2026-06-14 21:54:35,64.9,93.5
2026-06-14 21:54:36,70.3,93.6
2026-06-14 21:54:37,65.8,93.2
2026-06-14 21:54:38,74.0,93.3
2026-06-14 21:54:39,58.7,93.3
2026-06-14 21:54:40,64.7,94.3
2026-06-14 21:54:41,98.7,95.3
2026-06-14 21:54:42,91.6,93.7
2026-06-14 21:54:43,82.2,94.6
2026-06-14 21:54:44,94.5,94.0
2026-06-14 21:54:46,71.5,94.8
2026-06-14 21:54:47,69.8,93.3
2026-06-14 21:54:48,70.6,93.5
2026-06-14 21:54:49,84.5,93.5
2026-06-14 21:54:50,86.3,94.2
2026-06-14 21:54:51,75.9,94.5
2026-06-14 21:54:52,81.1,94.5
2026-06-14 21:54:53,83.2,94.7
2026-06-14 21:54:54,73.4,94.8
2026-06-14 21:54:55,65.3,94.7
2026-06-14 21:54:56,90.4,95.4
2026-06-14 21:54:57,87.6,94.3
2026-06-14 21:54:58,86.2,94.1
2026-06-14 21:54:59,82.2,94.0
2026-06-14 21:55:00,77.3,94.1
2026-06-14 21:55:01,83.4,95.9
2026-06-14 21:55:02,91.6,95.7
2026-06-14 21:55:03,89.6,92.9
2026-06-14 21:55:04,66.1,92.3
2026-06-14 21:55:05,64.1,92.4
2026-06-14 21:55:06,65.7,92.3
2026-06-14 21:55:07,67.4,93.3
2026-06-14 21:55:08,84.3,93.5
2026-06-14 21:55:09,63.1,93.9
2026-06-14 21:55:10,66.3,93.9
2026-06-14 21:55:11,84.7,94.3
2026-06-14 21:55:12,73.1,94.5
2026-06-14 21:55:13,80.5,94.4
2026-06-14 21:55:14,99.1,94.1
2026-06-14 21:55:15,89.9,94.4
2026-06-14 21:55:17,93.7,93.7
2026-06-14 21:55:18,69.8,92.7
2026-06-14 21:55:19,64.7,92.4
2026-06-14 21:55:20,62.1,92.1
2026-06-14 21:55:21,39.8,92.0
2026-06-14 21:55:22,37.6,92.8
2026-06-14 21:55:23,90.3,93.2
2026-06-14 21:55:24,65.2,93.4
2026-06-14 21:55:25,43.4,93.3
2026-06-14 21:55:26,63.9,93.4
2026-06-14 21:55:27,47.5,93.6
2026-06-14 21:55:28,37.3,93.5
2026-06-14 21:55:29,61.9,93.7
2026-06-14 21:55:30,35.3,93.7
2026-06-14 21:55:31,38.3,94.1
2026-06-14 21:55:32,29.3,94.0
2026-06-14 21:55:33,17.2,94.4
2026-06-14 21:55:34,22.7,94.5
2026-06-14 21:55:35,41.5,94.9
2026-06-14 21:55:36,35.4,92.7
2026-06-14 21:55:37,17.5,92.6
2026-06-14 21:55:38,24.3,92.7
2026-06-14 21:55:39,12.7,92.7
2026-06-14 21:55:40,14.2,92.6
2026-06-14 21:55:41,26.7,92.8
2026-06-14 21:55:42,18.6,92.9
2026-06-14 21:55:43,14.8,93.1
2026-06-14 21:55:44,26.8,93.5
2026-06-14 21:55:45,25.0,94.6
2026-06-14 21:55:46,54.4,95.3
2026-06-14 21:55:47,47.9,89.3
2026-06-14 21:55:48,24.2,86.8
2026-06-14 21:55:49,26.5,87.0
2026-06-14 21:55:50,43.5,86.5
2026-06-14 21:55:51,39.8,85.1
2026-06-14 21:55:52,27.6,84.3
2026-06-14 21:55:53,19.2,84.4
2026-06-14 21:55:54,11.1,84.7
2026-06-14 21:55:55,20.4,85.0
2026-06-14 21:55:56,39.7,85.0
2026-06-14 21:55:57,34.5,85.6
2026-06-14 21:55:58,24.5,86.3
2026-06-14 21:56:00,39.8,87.1
2026-06-14 21:56:01,17.5,87.1
2026-06-14 21:56:02,18.1,87.1
2026-06-14 21:56:03,19.4,87.3
2026-06-14 21:56:04,17.8,87.3
2026-06-14 21:56:05,18.3,87.1
2026-06-14 21:56:06,37.9,87.7
2026-06-14 21:56:07,8.9,87.8
2026-06-14 21:56:08,25.9,88.0
2026-06-14 21:56:09,51.3,88.1
2026-06-14 21:56:10,30.9,88.0
2026-06-14 21:56:11,30.9,87.9
2026-06-14 21:56:12,51.9,89.0
2026-06-14 21:56:13,45.5,89.3
2026-06-14 21:56:14,34.3,89.2
2026-06-14 21:56:15,19.8,89.1
2026-06-14 21:56:16,20.3,89.1
2026-06-14 21:56:17,22.5,89.3
2026-06-14 21:56:18,22.4,89.3
2026-06-14 21:56:19,20.5,89.2
2026-06-14 21:56:20,31.5,89.4
2026-06-14 21:56:21,23.4,90.3
2026-06-14 21:56:22,35.3,90.3
2026-06-14 21:56:23,51.6,90.7
2026-06-14 21:56:24,32.5,91.0
2026-06-14 21:56:25,49.2,90.9
2026-06-14 21:56:26,35.7,91.0
2026-06-14 21:56:27,20.7,90.7
2026-06-14 21:56:28,0.2,93.7
2026-06-14 22:11:56,100.0,95.9
2026-06-14 22:11:59,100.0,93.6
2026-06-14 22:12:00,40.7,93.5
2026-06-14 22:12:07,100.0,95.7
2026-06-14 22:12:09,100.0,96.9
2026-06-14 22:12:10,100.0,95.0
2026-06-14 22:12:11,98.1,96.3
2026-06-14 22:12:12,85.4,94.4
2026-06-14 22:12:13,63.6,93.4
2026-06-14 22:12:14,59.0,93.3
2026-06-14 22:12:15,100.0,95.8
2026-06-14 22:12:16,99.1,93.9
2026-06-14 22:12:17,85.3,95.3
2026-06-14 22:12:18,62.3,95.7
2026-06-14 22:12:19,55.4,94.2
2026-06-14 22:12:20,69.1,92.9
2026-06-14 22:12:21,36.1,92.9
2026-06-14 22:12:22,36.3,93.1
2026-06-14 22:12:23,53.9,93.8
2026-06-14 22:12:24,47.0,94.7
2026-06-14 22:12:25,98.7,96.2
2026-06-14 22:12:27,92.3,91.8
2026-06-14 22:12:28,57.1,93.0
2026-06-14 22:12:29,56.4,93.1
2026-06-14 22:12:30,54.1,92.1
2026-06-14 22:12:31,55.0,91.6
2026-06-14 22:12:32,66.1,92.4
2026-06-14 22:12:33,73.3,93.9
2026-06-14 22:12:34,69.8,95.0
2026-06-14 22:12:35,65.8,95.2
2026-06-14 22:12:37,64.7,93.0
2026-06-14 22:12:38,70.0,92.7
2026-06-14 22:12:39,75.0,91.4
2026-06-14 22:12:40,45.5,91.2
2026-06-14 22:12:41,50.0,90.6
2026-06-14 22:12:42,35.7,90.2
2026-06-14 22:12:43,50.6,90.8
2026-06-14 22:12:44,64.0,90.9
2026-06-14 22:12:45,55.9,91.2
2026-06-14 22:12:46,43.4,91.0
2026-06-14 22:12:47,51.8,90.9
2026-06-14 22:12:48,35.5,91.2
2026-06-14 22:12:49,27.9,91.6
2026-06-14 22:12:50,56.0,91.8
2026-06-14 22:12:51,26.6,91.8
2026-06-14 22:12:52,32.2,91.3
2026-06-14 22:12:53,54.1,90.1
2026-06-14 22:12:54,21.7,90.2
2026-06-14 22:12:55,23.0,91.2
2026-06-14 22:12:56,47.1,92.1
2026-06-14 22:12:57,18.8,92.1
2026-06-14 22:12:58,38.1,93.0
2026-06-14 22:12:59,62.0,92.9
2026-06-14 22:13:00,19.0,91.7
2026-06-14 22:13:01,26.4,91.7
2026-06-14 22:13:02,41.0,91.2
2026-06-14 22:13:03,28.1,91.1
2026-06-14 22:13:04,25.0,91.4
2026-06-14 22:13:05,38.3,91.7
2026-06-14 22:13:06,28.4,93.3
2026-06-14 22:13:08,53.0,92.9
2026-06-14 22:13:09,59.3,92.6
2026-06-14 22:13:10,53.7,91.8
2026-06-14 22:13:11,41.5,91.2
2026-06-14 22:13:12,41.6,91.3
2026-06-14 22:13:13,43.2,91.5
2026-06-14 22:13:14,32.9,92.0
2026-06-14 22:13:15,35.3,92.3
2026-06-14 22:13:16,38.0,92.7
2026-06-14 22:13:17,63.4,93.6
2026-06-14 22:13:18,58.2,95.8
2026-06-14 22:13:19,78.1,93.8
2026-06-14 22:13:20,80.4,89.6
2026-06-14 22:13:21,55.5,91.0
2026-06-14 22:13:22,26.4,90.4
2026-06-14 22:13:23,62.4,90.6
2026-06-14 22:13:24,27.8,90.5
2026-06-14 22:13:25,27.9,90.6
2026-06-14 22:13:26,46.2,90.9
2026-06-14 22:13:27,29.7,91.2
2026-06-14 22:13:28,36.4,91.2
2026-06-14 22:13:29,57.6,91.5
2026-06-14 22:13:30,24.0,91.6
2026-06-14 22:13:31,51.4,91.8
2026-06-14 22:13:32,37.5,91.9
2026-06-14 22:13:33,30.1,92.0
2026-06-14 22:13:34,37.2,92.9
2026-06-14 22:13:35,65.4,93.0
2026-06-14 22:13:36,31.0,92.9
2026-06-14 22:13:37,39.5,93.4
2026-06-14 22:13:38,63.1,93.5
2026-06-14 22:13:40,38.3,92.9
2026-06-14 22:13:41,29.5,92.9
2026-06-14 22:13:42,41.0,93.0
2026-06-14 22:13:43,30.9,92.4
2026-06-14 22:13:44,21.6,92.3
2026-06-14 22:13:45,37.6,92.4
2026-06-14 22:13:46,16.3,92.4
2026-06-14 22:13:47,40.0,92.4
2026-06-14 22:13:48,46.5,91.8
2026-06-14 22:13:49,19.0,91.8
2026-06-14 22:13:50,22.7,91.6
2026-06-14 22:13:51,47.9,91.6
2026-06-14 22:13:52,23.3,91.7
2026-06-14 22:13:53,33.3,91.9
2026-06-14 22:13:54,33.8,92.0
2026-06-14 22:13:55,13.1,92.1
2026-06-14 22:13:56,38.9,92.3
2026-06-14 22:13:57,29.9,92.7
2026-06-14 22:13:58,36.1,93.2
2026-06-14 22:13:59,57.5,93.8
2026-06-14 22:14:00,41.5,92.6
2026-06-14 22:14:01,22.8,91.9
2026-06-14 22:14:02,40.2,92.4
2026-06-14 22:14:03,33.9,93.0
2026-06-14 22:14:04,25.0,93.4
2026-06-14 22:14:05,46.6,93.8
2026-06-14 22:14:06,18.5,93.8
2026-06-14 22:14:07,45.5,94.2
2026-06-14 22:14:08,69.8,92.9
2026-06-14 22:14:09,41.7,93.0
2026-06-14 22:14:10,42.9,92.3
2026-06-14 22:14:11,59.0,92.2
2026-06-14 22:14:12,51.5,91.4
2026-06-14 22:14:14,39.1,90.9
2026-06-14 22:14:15,49.8,91.4
2026-06-14 22:14:16,37.6,91.8
2026-06-14 22:14:17,31.4,92.2
2026-06-14 22:14:18,41.0,92.5
2026-06-14 22:14:19,13.5,93.3
2026-06-14 22:14:20,42.4,93.7
2026-06-14 22:14:21,29.5,93.8
2026-06-14 22:14:22,10.4,93.8
2026-06-14 22:14:23,36.6,94.5
2026-06-14 22:14:24,44.9,92.0
2026-06-14 22:14:25,34.9,91.0
2026-06-14 22:14:26,48.0,91.3
2026-06-14 22:14:27,15.9,91.3
2026-06-14 22:14:28,22.8,91.7
2026-06-14 22:14:30,46.7,92.0
2026-06-14 22:14:31,28.3,92.8
2026-06-14 22:14:32,52.3,93.1
2026-06-14 22:14:33,66.8,91.9
2026-06-14 22:14:34,26.3,91.5
2026-06-14 22:14:35,30.5,91.8
2026-06-14 22:14:36,47.5,92.0
2026-06-14 22:14:37,21.2,92.0
2026-06-14 22:14:38,22.4,91.9
2026-06-14 22:14:39,54.2,92.0
2026-06-14 22:14:40,28.8,92.0
2026-06-14 22:14:41,32.8,92.0
2026-06-14 22:14:42,47.0,92.0
2026-06-14 22:14:43,30.3,92.1
2026-06-14 22:14:44,31.8,92.0
2026-06-14 22:14:45,34.0,92.2
2026-06-14 22:14:46,24.2,92.1
2026-06-14 22:14:47,38.2,92.2
2026-06-14 22:14:48,40.4,92.3
2026-06-14 22:14:49,18.4,92.3
2026-06-14 22:14:50,29.5,92.3
2026-06-14 22:14:51,23.7,92.4
2026-06-14 22:14:52,19.6,92.4
2026-06-14 22:14:53,39.4,92.5
2026-06-14 22:14:54,26.7,92.7
2026-06-14 22:14:55,28.4,93.1
2026-06-14 22:14:56,61.1,94.5
2026-06-14 22:14:57,52.2,94.4
2026-06-14 22:14:58,29.8,94.3
2026-06-14 22:14:59,60.4,94.9
2026-06-14 22:15:00,48.7,91.8
2026-06-14 22:15:01,24.8,91.8
2026-06-14 22:15:02,63.9,92.9
2026-06-14 22:15:04,43.9,93.1
2026-06-14 22:15:05,33.3,93.2
2026-06-14 22:15:06,55.6,93.3
2026-06-14 22:15:07,33.7,93.3
2026-06-14 22:15:08,25.6,93.1
2026-06-14 22:15:09,81.3,94.1
2026-06-14 22:15:10,68.8,93.9
2026-06-14 22:15:11,49.1,92.8
2026-06-14 22:15:12,64.3,94.9
2026-06-14 22:15:13,71.3,94.5
2026-06-14 22:15:14,47.3,94.4
2026-06-14 22:15:15,65.3,94.5
2026-06-14 22:15:16,53.2,93.6
2026-06-14 22:15:17,40.7,93.5
2026-06-14 22:15:18,54.7,93.8
2026-06-14 22:15:19,26.1,93.2
2026-06-14 22:15:20,32.4,93.2
2026-06-14 22:15:21,55.4,93.4
2026-06-14 22:15:22,31.1,93.6
2026-06-14 22:15:23,25.1,93.8
2026-06-14 22:15:24,32.6,93.8
2026-06-14 22:15:25,21.0,93.9
2026-06-14 22:15:26,33.8,94.0
2026-06-14 22:15:27,26.1,94.0
2026-06-14 22:15:28,18.9,93.6
2026-06-14 22:15:29,41.9,94.0
2026-06-14 22:15:30,26.4,93.8
2026-06-14 22:15:31,27.5,94.0
2026-06-14 22:15:32,48.7,94.2
2026-06-14 22:15:33,40.0,94.2
2026-06-14 22:15:35,63.9,93.3
2026-06-14 22:15:36,53.6,92.8
2026-06-14 22:15:37,39.7,92.9
2026-06-14 22:15:38,33.1,93.0
2026-06-14 22:15:39,48.7,93.0
2026-06-14 22:15:40,29.8,93.1
2026-06-14 22:15:41,35.4,93.0
2026-06-14 22:15:42,65.4,93.4
2026-06-14 22:15:43,24.0,93.4
2026-06-14 22:15:44,31.7,93.3
2026-06-14 22:15:45,53.3,93.4
2026-06-14 22:15:46,30.4,93.7
2026-06-14 22:15:47,24.1,93.7
2026-06-14 22:15:48,54.7,94.2
2026-06-14 22:15:49,19.1,94.2
2026-06-14 22:15:50,17.2,94.1
2026-06-14 22:15:51,42.0,94.1
2026-06-14 22:15:52,38.6,94.6
2026-06-14 22:15:53,32.6,94.0
2026-06-14 22:15:54,57.0,93.4
2026-06-14 22:15:55,20.6,92.9
2026-06-14 22:15:56,31.7,93.3
2026-06-14 22:15:57,64.6,94.8
2026-06-14 22:15:58,62.2,96.0
2026-06-14 22:15:59,68.4,94.6
2026-06-14 22:16:00,53.6,92.3
2026-06-14 22:16:01,50.3,93.4
2026-06-14 22:16:03,68.8,93.5
2026-06-14 22:16:04,32.4,92.8
2026-06-14 22:16:05,27.1,92.3
2026-06-14 22:16:06,55.8,93.1
2026-06-14 22:16:07,26.9,93.3
2026-06-14 22:16:08,28.7,93.2
2026-06-14 22:16:09,47.4,93.7
2026-06-14 22:16:10,23.3,93.7
2026-06-14 22:16:11,23.8,93.4
2026-06-14 22:16:12,39.2,93.7
2026-06-14 22:16:13,22.1,93.8
2026-06-14 22:16:14,25.3,93.8
2026-06-14 22:16:15,43.1,93.8
2026-06-14 22:16:16,24.9,93.8
2026-06-14 22:16:17,28.7,94.1
2026-06-14 22:16:18,44.6,94.3
2026-06-14 22:16:19,38.5,94.2
2026-06-14 22:16:20,48.9,95.1
2026-06-14 22:16:21,66.4,93.6
2026-06-14 22:16:22,31.2,93.6
2026-06-14 22:16:23,43.1,94.2
2026-06-14 22:16:24,56.9,94.3
2026-06-14 22:16:25,40.4,94.7
2026-06-14 22:16:26,43.3,93.6
2026-06-14 22:16:27,57.2,93.9
2026-06-14 22:16:28,39.3,94.0
2026-06-14 22:16:29,38.6,94.1
2026-06-14 22:16:30,56.5,94.1
2026-06-14 22:16:31,29.5,94.4
2026-06-14 22:16:32,28.6,94.6
2026-06-14 22:16:33,61.1,94.5
2026-06-14 22:16:34,42.6,94.3
2026-06-14 22:16:35,49.3,95.4
2026-06-14 22:16:36,67.5,96.2
2026-06-14 22:16:37,55.6,93.9
2026-06-14 22:16:38,66.6,94.2
2026-06-14 22:16:39,48.6,94.3
2026-06-14 22:16:40,48.4,94.4
2026-06-14 22:16:41,56.6,94.8
2026-06-14 22:16:42,57.0,96.0
2026-06-14 22:16:43,50.7,92.8
2026-06-14 22:16:44,59.4,92.3
2026-06-14 22:16:46,37.9,92.6
2026-06-14 22:16:47,34.0,92.6
2026-06-14 22:16:48,77.5,95.3
2026-06-14 22:16:49,65.9,94.2
2026-06-14 22:16:50,69.7,93.2
2026-06-14 22:16:51,75.3,93.3
2026-06-14 22:16:52,65.8,94.4
2026-06-14 22:16:53,80.8,96.7
2026-06-14 22:16:54,92.1,95.9
2026-06-14 22:16:55,83.2,96.6
2026-06-14 22:16:56,85.5,93.0
2026-06-14 22:16:57,98.1,95.9
2026-06-14 22:16:58,92.9,99.4
2026-06-14 22:16:59,96.4,97.9
2026-06-14 22:17:00,99.6,92.5
2026-06-14 22:17:01,82.6,95.3
2026-06-14 22:17:02,71.3,94.3
2026-06-14 22:17:03,79.2,94.7
2026-06-14 22:17:04,50.7,94.7
2026-06-14 22:17:05,91.2,95.3
2026-06-14 22:17:06,99.6,96.1
2026-06-14 22:17:08,96.8,96.7
2026-06-14 22:17:09,98.5,94.9
2026-06-14 22:17:10,87.8,96.0
2026-06-14 22:17:11,77.6,94.6
2026-06-14 22:17:12,90.4,94.7
2026-06-14 22:17:13,82.7,95.5
2026-06-14 22:17:14,80.2,95.6
2026-06-14 22:17:15,91.4,95.2
2026-06-14 22:17:16,73.2,95.9
2026-06-14 22:17:17,97.2,95.6
2026-06-14 22:17:18,99.8,95.4
2026-06-14 22:17:19,95.8,96.7
2026-06-14 22:17:20,94.6,94.7
2026-06-14 22:17:22,98.0,96.2
2026-06-14 22:17:23,98.9,96.2
2026-06-14 22:17:24,99.5,95.2
2026-06-14 22:17:25,84.9,95.3
2026-06-14 22:17:26,85.8,95.6
2026-06-14 22:17:27,92.1,93.8
2026-06-14 22:17:28,54.8,94.5
2026-06-14 22:17:29,71.0,95.2
2026-06-14 22:17:30,100.0,93.3
2026-06-14 22:17:31,77.4,94.2
2026-06-14 22:17:32,84.6,94.8
2026-06-14 22:17:33,100.0,92.5
2026-06-14 22:17:34,78.4,94.0
2026-06-14 22:17:35,84.3,94.6
2026-06-14 22:17:36,95.5,95.5
2026-06-14 22:17:38,87.2,93.1
2026-06-14 22:17:39,92.6,95.5
2026-06-14 22:17:40,80.2,94.6
2026-06-14 22:17:41,70.8,92.4
2026-06-14 22:17:42,74.5,91.8
2026-06-14 22:17:43,62.6,92.4
2026-06-14 22:17:44,36.8,92.6
2026-06-14 22:17:45,72.2,92.7
2026-06-14 22:17:46,58.9,92.6
2026-06-14 22:17:48,58.2,93.6
2026-06-14 22:17:49,81.4,95.1
2026-06-14 22:17:50,62.3,94.6
2026-06-14 22:17:51,74.6,93.9
2026-06-14 22:17:52,59.8,93.3
2026-06-14 22:17:53,49.5,91.9
2026-06-14 22:17:54,68.9,92.2
2026-06-14 22:17:55,67.3,93.1
2026-06-14 22:17:56,75.6,93.7
2026-06-14 22:17:57,93.2,94.3
2026-06-14 22:17:58,79.2,93.5
2026-06-14 22:17:59,59.6,93.2
2026-06-14 22:18:00,81.3,93.7
2026-06-14 22:18:01,70.5,92.2
2026-06-14 22:18:02,64.4,92.4
2026-06-14 22:18:03,77.1,92.4
2026-06-14 22:18:04,65.8,91.9
2026-06-14 22:18:05,65.1,90.7
2026-06-14 22:18:06,99.3,93.0
2026-06-14 22:18:07,55.6,93.2
2026-06-14 22:18:08,61.1,93.1
2026-06-14 22:18:09,82.2,93.1
2026-06-14 22:18:10,60.9,92.9
2026-06-14 22:18:11,66.7,92.5
2026-06-14 22:18:13,70.6,92.4
2026-06-14 22:18:14,40.1,92.6
2026-06-14 22:18:15,45.7,92.3
2026-06-14 22:18:16,63.5,92.6
2026-06-14 22:18:17,41.5,92.7
2026-06-14 22:18:18,50.9,92.9
2026-06-14 22:18:19,55.7,92.8
2026-06-14 22:18:20,46.3,93.0
2026-06-14 22:18:21,55.1,93.5
2026-06-14 22:18:22,47.1,93.3
2026-06-14 22:18:23,42.8,93.6
2026-06-14 22:18:24,73.6,93.9
2026-06-14 22:18:25,59.1,94.0
2026-06-14 22:18:26,53.5,93.4
2026-06-14 22:18:27,77.4,93.7
2026-06-14 22:18:28,59.9,92.4
2026-06-14 22:18:29,51.8,91.8
2026-06-14 22:18:30,77.0,91.0
2026-06-14 22:18:31,52.5,90.0
2026-06-14 22:18:32,52.5,89.3
2026-06-14 22:18:33,73.4,89.7
2026-06-14 22:18:34,37.0,90.1
2026-06-14 22:18:35,40.8,89.9
2026-06-14 22:18:36,64.2,90.5
2026-06-14 22:18:37,47.7,90.9
2026-06-14 22:18:38,48.2,91.0
2026-06-14 22:18:40,65.5,91.3
2026-06-14 22:18:41,44.7,91.5
